   0.0000000000000000        3.0000000000000000       0.30000001192092896     
   2000.0000000000000        4209.8853530959623       0.30000001192095099     
   4000.0000000000000        485.42792035452493       0.30000001192095099     
   6000.0000000000000       -7905.2917048473673       0.30000001192095122     
   8000.0000000000000       -10216.704966648032       0.30000001192095122     
   10000.000000000000       -8560.7895488589656       0.30000001192095122     
   12000.000000000000       -1804.0287167910974       0.30000001192095122     
   14000.000000000000        8154.9511962664583       0.30000001192095138     
   16000.000000000000        12150.471433338662       0.30000001192095138     
   18000.000000000000        12822.648218921928       0.30000001192095138     
   20000.000000000000        10372.458879188000       0.30000001192095138     
   22000.000000000000        3863.5897086718232       0.30000001192095138     
   24000.000000000000       -12412.004166507892       0.30000001192095177     
   26000.000000000000       -27274.508439025823       0.30000001192095177     
   28000.000000000000       -40620.186774108195       0.30000001192095177     
   30000.000000000000       -52982.512192802518       0.30000001192095177     
   32000.000000000000       -64598.058793106204       0.30000001192095177     
   34000.000000000000       -75603.506182728670       0.30000001192095177     
   36000.000000000000       -86088.702781283529       0.30000001192095177     
   38000.000000000000       -96117.536237594541       0.30000001192095177     
   40000.000000000000       -105737.91678798558       0.30000001192095177     
   42000.000000000000       -114987.18469884017       0.30000001192095177     
   44000.000000000000       -123895.30560108014       0.30000001192095177     
   46000.000000000000       -132486.88503773671       0.30000001192095177     
   48000.000000000000       -140782.50403418412       0.30000001192095177     
   50000.000000000000       -148799.64085680427       0.30000001192095177     
   52000.000000000000       -156553.32847520561       0.30000001192095177     
   54000.000000000000       -164056.63658124575       0.30000001192095177     
   56000.000000000000       -171321.03331532539       0.30000001192095177     
   58000.000000000000       -178356.66220873327       0.30000001192095177     
   60000.000000000000       -185172.55793167121       0.30000001192095177     
   62000.000000000000       -191776.81694859560       0.30000001192095177     
   64000.000000000000       -198176.73433473127       0.30000001192095177     
   66000.000000000000       -204378.91478528990       0.30000001192095177     
   68000.000000000000       -210389.36365659483       0.30000001192095177     
   70000.000000000000       -216213.56235545810       0.30000001192095177     
   72000.000000000000       -221856.53131548635       0.30000001192095177     
   74000.000000000000       -227322.88302346176       0.30000001192095177     
   76000.000000000000       -232616.86699229360       0.30000001192095177     
   78000.000000000000       -237742.40815723364       0.30000001192095177     
   80000.000000000000       -242703.13985705978       0.30000001192095177     
   82000.000000000000       -247502.43232283648       0.30000001192095177     
   84000.000000000000       -252143.41741341015       0.30000001192095177     
   86000.000000000000       -256629.01019461980       0.30000001192095177     
   88000.000000000000       -260961.92784803061       0.30000001192095177     
   90000.000000000000       -265144.70630728209       0.30000001192095177     
   92000.000000000000       -269179.71495040541       0.30000001192095177     
   94000.000000000000       -273069.16962059290       0.30000001192095177     
   96000.000000000000       -276815.14420283068       0.30000001192095177     
   98000.000000000000       -280419.58094719809       0.30000001192095177     
   100000.00000000000       -283884.29969972768       0.30000001192095177     
   102000.00000000000       -287211.00617713586       0.30000001192095177     
   104000.00000000000       -290401.29940140771       0.30000001192095177     
   106000.00000000000       -293456.67839334032       0.30000001192095177     
   108000.00000000000       -296378.54821004398       0.30000001192095177     
   110000.00000000000       -299168.22539956943       0.30000001192095177     
   112000.00000000000       -301826.94293585565       0.30000001192095177     
   114000.00000000000       -304355.85468874645       0.30000001192095177     
   116000.00000000000       -306756.03947664046       0.30000001192095177     
   118000.00000000000       -309028.50474321202       0.30000001192095177     
   120000.00000000000       -311174.18989437411       0.30000001192095177     
   122000.00000000000       -313193.96932713740       0.30000001192095177     
   124000.00000000000       -315088.65517809999       0.30000001192095177     
   126000.00000000000       -316858.99981591350       0.30000001192095177     
   128000.00000000000       -318505.69809911278       0.30000001192095177     
   130000.00000000000       -320029.38941810979       0.30000001192095177     
   132000.00000000000       -321430.65953787952       0.30000001192095177     
   134000.00000000000       -322710.04225586198       0.30000001192095177     
   136000.00000000000       -323868.02088782832       0.30000001192095177     
   138000.00000000000       -324905.02959287370       0.30000001192095177     
   140000.00000000000       -325821.45454728027       0.30000001192095177     
   142000.00000000000       -326617.63497571688       0.30000001192095177     
   144000.00000000000       -327293.86404708674       0.30000001192095177     
   146000.00000000000       -327850.38964126667       0.30000001192095177     
   148000.00000000000       -328287.41499201575       0.30000001192095177     
   150000.00000000000       -328605.09921042278       0.30000001192095177     
   152000.00000000000       -328803.55769241112       0.30000001192095177     
   154000.00000000000       -328882.86241302686       0.30000001192095177     
   156000.00000000000       -328843.04210945556       0.30000001192095177     
   158000.00000000000       -328684.08235398098       0.30000001192095177     
   160000.00000000000       -328405.92551736382       0.30000001192095177     
   162000.00000000000       -328008.47062240058       0.30000001192095177     
   164000.00000000000       -327491.57308669609       0.30000001192095177     
   166000.00000000000       -326855.04435294529       0.30000001192095177     
   168000.00000000000       -326098.65140426497       0.30000001192095177     
   170000.00000000000       -325222.11616132152       0.30000001192095177     
   172000.00000000000       -324225.11475717206       0.30000001192095177     
   174000.00000000000       -323107.27668485400       0.30000001192095177     
   176000.00000000000       -321868.18381180154       0.30000001192095177     
   178000.00000000000       -320507.36925414519       0.30000001192095177     
   180000.00000000000       -319024.31610282633       0.30000001192095177     
   182000.00000000000       -317418.45599221485       0.30000001192095177     
   184000.00000000000       -315689.16750055854       0.30000001192095177     
   186000.00000000000       -313835.77437005943       0.30000001192095177     
   188000.00000000000       -311857.54353266768       0.30000001192095177     
   190000.00000000000       -309753.68292575516       0.30000001192095177     
   192000.00000000000       -307523.33907965256       0.30000001192095177     
   194000.00000000000       -305165.59445656318       0.30000001192095177     
   196000.00000000000       -302679.46451752406       0.30000001192095177     
