   0.0000000000000000        2.8660094568081917       0.88656065414951390     
   2000.0000000000000        4021.8570780170799        1244.1062375118263     
   4000.0000000000000        463.74700344493090        143.45376487065880     
   6000.0000000000000       -7552.2135949732510       -2336.1735283642374     
   8000.0000000000000       -9760.3910172774267       -3019.2428794949064     
   10000.000000000000       -8178.4346015914534       -2529.8863941577579     
   12000.000000000000       -1723.4544542255990       -533.12695975431279     
   14000.000000000000        7790.7224161029280        2409.9529557066253     
   16000.000000000000        11607.788677542048        3590.7099673888292     
   18000.000000000000        12249.943685584902        3789.3517976324492     
   20000.000000000000        9909.1884127022331        3065.2713096908378     
   22000.000000000000        3691.0282140933909        1141.7688731618898     
   24000.000000000000       -11857.640439718014       -3667.9981777221801     
   26000.000000000000       -26056.333038680757       -8060.1686811036525     
   28000.000000000000       -38805.946477302758       -12004.086452710482     
   30000.000000000000       -50616.126996675419       -15657.403556046356     
   32000.000000000000       -61712.882464164213       -19090.032420136409     
   34000.000000000000       -72226.787895851812       -22342.364632453900     
   36000.000000000000       -82243.678765168836       -25440.952217554477     
   38000.000000000000       -91824.589274016020       -28404.675267349241     
   40000.000000000000       -101015.28981918740       -31247.692225323430     
   42000.000000000000       -109851.45291954126       -33981.037895140747     
   44000.000000000000       -118361.70583561137       -36613.567726585214     
   46000.000000000000       -126569.55514040346       -39152.553155098656     
   48000.000000000000       -134494.66263836875       -41604.076289787357     
   50000.000000000000       -142153.72595508685       -43973.302311743617     
   52000.000000000000       -149561.10663491173       -46264.673767424087     
   54000.000000000000       -156729.29063133057       -48482.053015016347     
   56000.000000000000       -163669.23387729010       -50628.829121872244     
   58000.000000000000       -170390.62685832338       -52707.999706570045     
   60000.000000000000       -176902.10072450954       -54722.234696817766     
   62000.000000000000       -183211.39032374820       -56673.926761557013     
   64000.000000000000       -189325.46490756681       -58565.231743008924     
   66000.000000000000       -195250.63418227740       -60398.101462142578     
   68000.000000000000       -200992.63528388474       -62174.310623168145     
   70000.000000000000       -206556.70480030871       -63895.479092621936     
   72000.000000000000       -211947.63893494735       -65563.090510138063     
   74000.000000000000       -217169.84416471305       -67178.507958816190     
   76000.000000000000       -222227.38020433401       -68742.987255637840     
   78000.000000000000       -227123.99668765991       -70257.688298324443     
   80000.000000000000       -231863.16467578983       -71723.684811943909     
   82000.000000000000       -236448.10387342458       -73141.972767915300     
   84000.000000000000       -240881.80625958787       -74513.477693847788     
   86000.000000000000       -245167.05670303368       -75839.061050633740     
   88000.000000000000       -249306.45102644913       -77119.525820361785     
   90000.000000000000       -253302.41189976525       -78355.621422694050     
   92000.000000000000       -257157.20287626327       -79548.048056742919     
   94000.000000000000       -260872.94083179126       -80697.460548971765     
   96000.000000000000       -264451.60702434345       -81804.471774323902     
   98000.000000000000       -267895.05695628480       -82869.655706966296     
   100000.00000000000       -271205.02919292822       -83893.550148195267     
   102000.00000000000       -274383.15326768719       -84876.659171786829     
   104000.00000000000       -277430.95678460528       -85819.455321066620     
   106000.00000000000       -280349.87181294255       -86722.381586987511     
   108000.00000000000       -283141.24065502087       -87585.853192333059     
   110000.00000000000       -285806.32105722820       -88410.259203670372     
   112000.00000000000       -288346.29092455417       -89195.963989726661     
   114000.00000000000       -290762.25259096030       -89943.308542369792     
   116000.00000000000       -293055.23669102410       -90652.611674248183     
   118000.00000000000       -295226.20567244483       -91324.171105336151     
   120000.00000000000       -297276.05698396597       -91958.264449073904     
   122000.00000000000       -299205.62596895470       -92555.150107456750     
   124000.00000000000       -301015.68849113450       -93115.068083269201     
   126000.00000000000       -302706.96331572888       -93638.240716659217     
   128000.00000000000       -304280.11426644854       -94124.873352372626     
   130000.00000000000       -305735.75217628252       -94575.154943203292     
   132000.00000000000       -307074.43664788344       -94989.258594544401     
   134000.00000000000       -308296.67763742164       -95367.342054331792     
   136000.00000000000       -309402.93687408743       -95709.548152147559     
   138000.00000000000       -310393.62912590493       -96016.005190782176     
   140000.00000000000       -311269.12332116632       -96286.827293134731     
   142000.00000000000       -312029.74353357463       -96522.114706953362     
   144000.00000000000       -312675.76983807952       -96721.954069576255     
   146000.00000000000       -313207.43904337130       -96886.418634518617     
   148000.00000000000       -313624.94530607527       -97015.568461465315     
   150000.00000000000       -313928.44063081971       -97109.450570959962     
   152000.00000000000       -314118.03525954048       -97168.099064830982     
   154000.00000000000       -314193.79795262520       -97191.535213159732     
   156000.00000000000       -314155.75616375578       -97179.767508365534     
   158000.00000000000       -314003.89610960847       -97132.791686766534     
   160000.00000000000       -313738.16273486818       -97050.590717757368     
   162000.00000000000       -313358.45957232843       -96933.134760532848     
   164000.00000000000       -312864.64849715179       -96780.381088072027     
   166000.00000000000       -312256.54937366518       -96592.273977878984     
   168000.00000000000       -311533.93959233823       -96368.744568753609     
   170000.00000000000       -310696.55349383771       -96109.710682630568     
   172000.00000000000       -309744.08167625655       -95815.076610280288     
   174000.00000000000       -308676.17018077534       -95484.732859404423     
   176000.00000000000       -307492.41955009801       -95118.555863375950     
   178000.00000000000       -306192.38375302951       -94716.407648571912     
   180000.00000000000       -304775.56896748656       -94278.135457914628     
   182000.00000000000       -303241.43221304537       -93803.571327869169     
   184000.00000000000       -301589.37982283317       -93292.531615743763     
   186000.00000000000       -299818.76574310195       -92744.816473686544     
   188000.00000000000       -297928.88964719721       -92160.209265267593     
   190000.00000000000       -295918.99484879134       -91538.475919966295     
   192000.00000000000       -293788.26599717006       -90879.364220239906     
   194000.00000000000       -291535.82653499913       -90182.603015118628     
   196000.00000000000       -289160.73589628580       -89447.901353433524     
   198000.00000000000       -286661.98641917220       -88674.947528831384     
   200000.00000000000       -284038.49994461372       -87863.408027622820     
   202000.00000000000       -281289.12406789139       -87012.926369238965     
   204000.00000000000       -278412.62800512626       -86123.121827594543     
   206000.00000000000       -275407.69803139399       -85193.588019931296     
   208000.00000000000       -272272.93244053778       -84223.891347705328     
