   131359472.       1.00027525       1.12103877E-44   5.60519386E-45
   59.9470749       0.00000000       0.00000000       0.00000000    
  -1.06680021E-02   0.00000000       5.93475263E-39   1.40129846E-45
   7.46376952E-03   0.00000000       0.00000000       0.00000000    
